row_id,player_id,name,photo,position,role,age,nation,height_cm,foot,club,club_id,competition,competition_id,competition_type,country,confederation,market_value_eur,matches,minutes,nineties,goals,assists,goal_contributions,yellow_cards,red_cards,goals_per90,assists_per90,goal_contributions_per90,shots,key_passes,xg,xa,shots_per90,key_passes_per90,xg_per90,xa_per90
tm810096_AFCN,tm810096,Ismaël Gharbi,https://img.a.transfermarkt.technology/portrait/header/810096-1773671302.jpg?lm=1,Forward,Winger,21,Tunisia,180,right,Tunisia,3670,Africa Cup of Nations,AFCN,International,International,afrika,7000000.0,4,181,2.0,1,0,1,0,0,0.497,0.0,0.497,,,,,,,,
tm410225_AFCN,tm410225,Ismaïla Sarr,https://img.a.transfermarkt.technology/portrait/header/410225-1765811669.jpg?lm=1,Forward,Winger,27,Senegal,185,right,Senegal,3499,Africa Cup of Nations,AFCN,International,International,afrika,35000000.0,5,269,3.0,0,1,1,1,0,0.0,0.335,0.335,,,,,,,,
tm805065_AFCN,tm805065,Iyad Mohamed,https://img.a.transfermarkt.technology/portrait/header/805065-1643894860.jpg?lm=1,Midfielder,Defensive Midfield,24,Comoros,191,left,Comoros,16430,Africa Cup of Nations,AFCN,International,International,afrika,,3,136,1.5,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm970279_AFCN,tm970279,Jacques Ekomié,https://img.a.transfermarkt.technology/portrait/header/970279-1750955900.png?lm=1,Defender,Full-back,22,Gabon,179,left,Gabon,5704,Africa Cup of Nations,AFCN,International,International,afrika,600000.0,3,270,3.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm235412_AFCN,tm235412,Jawad El Yamiq,https://img.a.transfermarkt.technology/portrait/header/235412-1779143037.jpg?lm=1,Defender,Centre-Back,33,Morocco,193,right,Morocco,3575,Africa Cup of Nations,AFCN,International,International,afrika,2000000.0,3,192,2.1,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm178614_AFCN,tm178614,Jean Michaël Seri,https://img.a.transfermarkt.technology/portrait/header/178614-1718179799.jpg?lm=1,Midfielder,Defensive Midfield,34,Cote d'Ivoire,169,right,Cote d'Ivoire,3591,Africa Cup of Nations,AFCN,International,International,afrika,1500000.0,2,158,1.8,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm631693_AFCN,tm631693,Jesús Owono,https://img.a.transfermarkt.technology/portrait/header/631693-1767009098.jpg?lm=1,Goalkeeper,Goalkeeper,24,Equatorial Guinea,186,both,Equatorial Guinea,13485,Africa Cup of Nations,AFCN,International,International,afrika,1000000.0,3,270,3.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm158816_AFCN,tm158816,Jordan Obita,https://img.a.transfermarkt.technology/portrait/header/158816-1767559888.jpg?lm=1,Defender,Full-back,32,Uganda,181,left,Uganda,13497,Africa Cup of Nations,AFCN,International,International,afrika,200000.0,3,270,3.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm129586_AFCN,tm129586,Joris Kayembe,https://img.a.transfermarkt.technology/portrait/header/129586-1714036942.png?lm=1,Defender,Full-back,31,DR Congo,180,left,DR Congo,3854,Africa Cup of Nations,AFCN,International,International,afrika,2500000.0,4,249,2.8,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm93128_AFCN,tm93128,Kalidou Koulibaly,https://img.a.transfermarkt.technology/portrait/header/93128-1697050549.png?lm=1,Defender,Centre-Back,34,Senegal,186,right,Senegal,3499,Africa Cup of Nations,AFCN,International,International,afrika,12000000.0,5,364,4.0,0,0,0,2,1,0.0,0.0,0.0,,,,,,,,
tm671594_AFCN,tm671594,Kamory Doumbia,https://img.a.transfermarkt.technology/portrait/header/671594-1639672362.png?lm=1,Midfielder,Attacking Midfield,22,Mali,170,right,Mali,3674,Africa Cup of Nations,AFCN,International,International,afrika,5000000.0,4,185,2.1,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm1038950_AFCN,tm1038950,Karl Etta Eyong,https://img.a.transfermarkt.technology/portrait/header/1038950-1759409401.jpg?lm=1,Forward,Centre-Forward,22,Cameroon,181,right,Cameroon,3434,Africa Cup of Nations,AFCN,International,International,afrika,300000.0,4,115,1.3,1,0,1,1,0,0.783,0.0,0.783,,,,,,,,
tm666563_AFCN,tm666563,Kelvin John,https://img.a.transfermarkt.technology/portrait/header/666563-1714046384.png?lm=1,Forward,Centre-Forward,22,Tanzania,175,right,Tanzania,14666,Africa Cup of Nations,AFCN,International,International,afrika,750000.0,2,92,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm490426_AFCN,tm490426,Krépin Diatta,https://img.a.transfermarkt.technology/portrait/header/490426-1668163198.jpg?lm=1,Midfielder,Wide Midfield,26,Senegal,173,right,Senegal,3499,Africa Cup of Nations,AFCN,International,International,afrika,6000000.0,6,540,6.0,0,1,1,1,0,0.0,0.167,0.167,,,,,,,,
tm545538_AFCN,tm545538,Lameck Banda,https://img.a.transfermarkt.technology/portrait/header/545538-1663744937.jpg?lm=1,Forward,Winger,24,Zambia,169,right,Zambia,3703,Africa Cup of Nations,AFCN,International,International,afrika,3000000.0,3,182,2.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm918969_AFCN,tm918969,Lamine Camara,https://img.a.transfermarkt.technology/portrait/header/918969-1726834088.jpg?lm=1,Midfielder,Central Midfield,22,Senegal,174,right,Senegal,3499,Africa Cup of Nations,AFCN,International,International,afrika,30000000.0,7,242,2.7,0,0,0,2,0,0.0,0.0,0.0,,,,,,,,
tm386552_AFCN,tm386552,Lassana Coulibaly,https://img.a.transfermarkt.technology/portrait/header/386552-1725529617.jpg?lm=1,Midfielder,Central Midfield,29,Mali,183,right,Mali,3674,Africa Cup of Nations,AFCN,International,International,afrika,3500000.0,4,296,3.3,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm551695_AFCN,tm551695,Lassina Traoré,https://img.a.transfermarkt.technology/portrait/header/551695-1723486926.png?lm=1,Forward,Centre-Forward,24,Burkina Faso,183,right,Burkina Faso,5872,Africa Cup of Nations,AFCN,International,International,afrika,3000000.0,4,163,1.8,1,0,1,0,0,0.552,0.0,0.552,,,,,,,,
tm569140_AFCN,tm569140,Lassine Sinayoko,https://img.a.transfermarkt.technology/portrait/header/569140-1635851830.jpg?lm=1,Forward,Centre-Forward,26,Mali,186,right,Mali,3674,Africa Cup of Nations,AFCN,International,International,afrika,1200000.0,5,451,5.0,3,0,3,1,0,0.599,0.0,0.599,,,,,,,,
tm354814_AFCN,tm354814,M'Bala Nzola,https://img.a.transfermarkt.technology/portrait/header/354814-1664974000.jpg?lm=1,Forward,Centre-Forward,29,Angola,185,left,Angola,3585,Africa Cup of Nations,AFCN,International,International,afrika,6000000.0,3,154,1.7,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm666551_AFCN,tm666551,Maestro,https://img.a.transfermarkt.technology/portrait/header/666551-1761654630.jpg?lm=1,Midfielder,Defensive Midfield,22,Angola,173,right,Angola,3585,Africa Cup of Nations,AFCN,International,International,afrika,1200000.0,3,175,1.9,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm1033919_AFCN,tm1033919,Mahamadou Doumbia,https://img.a.transfermarkt.technology/portrait/header/1033919-1706778397.jpg?lm=1,Midfielder,Central Midfield,21,Mali,186,right,Mali,3674,Africa Cup of Nations,AFCN,International,International,afrika,9000000.0,5,196,2.2,0,0,0,2,0,0.0,0.0,0.0,,,,,,,,
tm1176345_AFCN,tm1176345,Mahamadou Nagida,https://img.a.transfermarkt.technology/portrait/header/1176345-1702911497.jpg?lm=1,Defender,Full-back,20,Cameroon,176,left,Cameroon,3434,Africa Cup of Nations,AFCN,International,International,afrika,1500000.0,3,238,2.6,0,1,1,0,0,0.0,0.378,0.378,,,,,,,,
tm910905_AFCN,tm910905,Mamadou Sarr,https://img.a.transfermarkt.technology/portrait/header/910905-1773787147.jpg?lm=1,Defender,Centre-Back,20,Senegal,194,right,Senegal,3499,Africa Cup of Nations,AFCN,International,International,afrika,25000000.0,3,201,2.2,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm170934_AFCN,tm170934,Mario Lemina,https://img.a.transfermarkt.technology/portrait/header/170934-1779991881.png?lm=1,Midfielder,Defensive Midfield,32,Gabon,184,right,Gabon,5704,Africa Cup of Nations,AFCN,International,International,afrika,6000000.0,3,237,2.6,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm423678_AFCN,tm423678,Meschack Elia,https://img.a.transfermarkt.technology/portrait/header/423678-1761655792.jpg?lm=1,Forward,Centre-Forward,28,DR Congo,173,right,DR Congo,3854,Africa Cup of Nations,AFCN,International,International,afrika,,4,228,2.5,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm746910_AFCN,tm746910,Mohamed Amoura,https://img.a.transfermarkt.technology/portrait/header/746910-1724771303.jpg?lm=1,Forward,Centre-Forward,25,Algeria,170,right,Algeria,3614,Africa Cup of Nations,AFCN,International,International,afrika,32000000.0,4,371,4.1,0,1,1,2,0,0.0,0.243,0.243,,,,,,,,
tm148455_AFCN,tm148455,Mohamed Salah,https://img.a.transfermarkt.technology/portrait/header/148455-1727337594.jpg?lm=1,Forward,Winger,33,Egypt,175,left,Egypt,3672,Africa Cup of Nations,AFCN,International,International,afrika,30000000.0,6,570,6.3,4,1,5,0,0,0.632,0.158,0.789,,,,,,,,
tm274862_AFCN,tm274862,Moses Simon,https://img.a.transfermarkt.technology/portrait/header/274862-1703065226.jpg?lm=1,Forward,Winger,30,Nigeria,168,right,Nigeria,3444,Africa Cup of Nations,AFCN,International,International,afrika,7000000.0,7,302,3.4,0,0,0,2,0,0.0,0.0,0.0,,,,,,,,
tm462348_AFCN,tm462348,Mostafa Mohamed,https://img.a.transfermarkt.technology/portrait/header/462348-1703065403.jpg?lm=1,Forward,Centre-Forward,28,Egypt,185,right,Egypt,3672,Africa Cup of Nations,AFCN,International,International,afrika,4000000.0,6,183,2.0,0,1,1,0,0,0.0,0.492,0.492,,,,,,,,
tm291200_AFCN,tm291200,Moussa Niakhaté,https://img.a.transfermarkt.technology/portrait/header/291200-1780384737.jpg?lm=1,Defender,Centre-Back,29,Senegal,190,left,Senegal,3499,Africa Cup of Nations,AFCN,International,International,afrika,16000000.0,6,570,6.3,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm981516_AFCN,tm981516,Munashe Garananga,https://img.a.transfermarkt.technology/portrait/header/981516-1696948348.png?lm=1,Defender,Centre-Back,24,Zimbabwe,188,right,Zimbabwe,3583,Africa Cup of Nations,AFCN,International,International,afrika,2000000.0,2,165,1.8,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm371142_AFCN,tm371142,Myziane Maolida,https://img.a.transfermarkt.technology/portrait/header/371142-1657098964.jpg?lm=1,Forward,Winger,26,Comoros,181,right,Comoros,16430,Africa Cup of Nations,AFCN,International,International,afrika,900000.0,3,143,1.6,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm361914_AFCN,tm361914,Nayef Aguerd,https://img.a.transfermarkt.technology/portrait/header/361914-1659355782.jpg?lm=1,Defender,Centre-Back,29,Morocco,190,left,Morocco,3575,Africa Cup of Nations,AFCN,International,International,afrika,22000000.0,7,690,7.7,0,1,1,1,0,0.0,0.13,0.13,,,,,,,,
tm901019_AFCN,tm901019,Neil El Aynaoui,https://img.a.transfermarkt.technology/portrait/header/901019-1757603917.jpg?lm=1,Midfielder,Central Midfield,24,Morocco,185,right,Morocco,3575,Africa Cup of Nations,AFCN,International,International,afrika,8000000.0,7,690,7.7,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm1016015_AFCN,tm1016015,Ngal'ayel Mukau,https://img.a.transfermarkt.technology/portrait/header/1016015-1741120243.jpg?lm=1,Midfielder,Defensive Midfield,21,DR Congo,186,left,DR Congo,3854,Africa Cup of Nations,AFCN,International,International,afrika,12000000.0,4,267,3.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm776890_AFCN,tm776890,Nicolas Jackson,https://img.a.transfermarkt.technology/portrait/header/776890-1757939139.jpg?lm=1,Forward,Centre-Forward,24,Senegal,187,right,Senegal,3499,Africa Cup of Nations,AFCN,International,International,afrika,45000000.0,5,387,4.3,2,1,3,1,0,0.465,0.233,0.698,,,,,,,,
tm727089_AFCN,tm727089,Noah Sadiki,https://img.a.transfermarkt.technology/portrait/header/727089-1767005980.jpg?lm=1,Midfielder,Central Midfield,21,DR Congo,165,right,DR Congo,3854,Africa Cup of Nations,AFCN,International,International,afrika,5000000.0,4,266,3.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm340456_AFCN,tm340456,Noussair Mazraoui,https://img.a.transfermarkt.technology/portrait/header/340456-1783200177.jpg?lm=1,Defender,Full-back,28,Morocco,183,right,Morocco,3575,Africa Cup of Nations,AFCN,International,International,afrika,22000000.0,7,628,7.0,0,1,1,0,0,0.0,0.143,0.143,,,,,,,,
tm833315_AFCN,tm833315,Novatus Miroshi,https://img.a.transfermarkt.technology/portrait/header/833315-1759400497.png?lm=1,Midfielder,Defensive Midfield,23,Tanzania,185,left,Tanzania,14666,Africa Cup of Nations,AFCN,International,International,afrika,2000000.0,4,360,4.0,0,2,2,0,0,0.0,0.5,0.5,,,,,,,,
tm290261_AFCN,tm290261,Núrio Fortuna,https://img.a.transfermarkt.technology/portrait/header/290261-1704366018.jpg?lm=1,Defender,Full-back,30,Angola,177,left,Angola,3585,Africa Cup of Nations,AFCN,International,International,afrika,600000.0,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm644771_AFCN,tm644771,Odilon Kossounou,https://img.a.transfermarkt.technology/portrait/header/644771-1730183693.jpg?lm=1,Defender,Centre-Back,24,Cote d'Ivoire,191,right,Cote d'Ivoire,3591,Africa Cup of Nations,AFCN,International,International,afrika,22000000.0,4,360,4.0,0,1,1,0,0,0.0,0.25,0.25,,,,,,,,
tm243725_AFCN,tm243725,Olivier Kemen,https://img.a.transfermarkt.technology/portrait/header/243725-1759747426.jpg?lm=1,Midfielder,Central Midfield,29,Cameroon,179,right,Cameroon,3434,Africa Cup of Nations,AFCN,International,International,afrika,2500000.0,3,117,1.3,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm445939_AFCN,tm445939,Omar Marmoush,https://img.a.transfermarkt.technology/portrait/header/445939-1747656490.jpg?lm=1,Forward,Centre-Forward,26,Egypt,183,right,Egypt,3672,Africa Cup of Nations,AFCN,International,International,afrika,65000000.0,6,464,5.2,2,0,2,0,0,0.388,0.0,0.388,,,,,,,,
tm142031_AFCN,tm142031,Omar Mascarell,https://img.a.transfermarkt.technology/portrait/header/142031-1531813358.jpg?lm=1,Midfielder,Defensive Midfield,32,Equatorial Guinea,181,right,Equatorial Guinea,13485,Africa Cup of Nations,AFCN,International,International,afrika,800000.0,3,225,2.5,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm847279_AFCN,tm847279,Oumar Diakité,https://img.a.transfermarkt.technology/portrait/header/847279-1723837401.png?lm=1,Forward,Centre-Forward,22,Cote d'Ivoire,182,right,Cote d'Ivoire,3591,Africa Cup of Nations,AFCN,International,International,afrika,5000000.0,3,94,1.0,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm804711_AFCN,tm804711,Ousmane Camara,https://img.a.transfermarkt.technology/portrait/header/804711-1672669470.jpg?lm=1,Defender,Centre-Back,22,Mali,197,right,Mali,3674,Africa Cup of Nations,AFCN,International,International,afrika,1500000.0,4,390,4.3,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm974982_AFCN,tm974982,Ousmane Diomande,https://img.a.transfermarkt.technology/portrait/header/974982-1759778940.jpg?lm=1,Defender,Centre-Back,22,Cote d'Ivoire,190,right,Cote d'Ivoire,3591,Africa Cup of Nations,AFCN,International,International,afrika,45000000.0,2,91,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm485963_AFCN,tm485963,Pape Gueye,https://img.a.transfermarkt.technology/portrait/header/485963-1768814767.jpg?lm=1,Midfielder,Central Midfield,26,Senegal,189,left,Senegal,3499,Africa Cup of Nations,AFCN,International,International,afrika,6000000.0,6,509,5.7,2,0,2,2,0,0.354,0.0,0.354,,,,,,,,
tm365172_AFCN,tm365172,Patson Daka,https://img.a.transfermarkt.technology/portrait/header/365172-1638810490.jpg?lm=1,Forward,Centre-Forward,27,Zambia,183,right,Zambia,3703,Africa Cup of Nations,AFCN,International,International,afrika,15000000.0,3,259,2.9,1,0,1,0,0,0.347,0.0,0.347,,,,,,,,
tm272855_AFCN,tm272855,Paul Onuachu,https://img.a.transfermarkt.technology/portrait/header/272855-1756305316.png?lm=1,Forward,Centre-Forward,31,Nigeria,201,right,Nigeria,3444,Africa Cup of Nations,AFCN,International,International,afrika,6000000.0,5,132,1.5,1,0,1,1,0,0.682,0.0,0.682,,,,,,,,
tm355104_AFCN,tm355104,Pepín Machín,https://img.a.transfermarkt.technology/portrait/header/355104-1663658789.jpg?lm=1,Midfielder,Attacking Midfield,29,Equatorial Guinea,184,right,Equatorial Guinea,13485,Africa Cup of Nations,AFCN,International,International,afrika,1000000.0,3,182,2.0,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm58864_AFCN,tm58864,Pierre-Emerick Aubameyang,https://img.a.transfermarkt.technology/portrait/header/58864-1762262625.jpg?lm=1,Forward,Centre-Forward,36,Gabon,187,right,Gabon,5704,Africa Cup of Nations,AFCN,International,International,afrika,5000000.0,2,147,1.6,1,0,1,0,0,0.612,0.0,0.612,,,,,,,,
tm864306_AFCN,tm864306,Rafik Belghali,https://img.a.transfermarkt.technology/portrait/header/864306-1706263707.jpg?lm=1,Defender,Full-back,23,Algeria,180,right,Algeria,3614,Africa Cup of Nations,AFCN,International,International,afrika,7000000.0,5,375,4.2,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm416660_AFCN,tm416660,Ramiz Zerrouki,https://img.a.transfermarkt.technology/portrait/header/416660-1780563169.jpg?lm=1,Midfielder,Defensive Midfield,27,Algeria,183,right,Algeria,3614,Africa Cup of Nations,AFCN,International,International,afrika,9000000.0,4,164,1.8,0,1,1,1,0,0.0,0.549,0.549,,,,,,,,
tm284732_AFCN,tm284732,Ramy Bensebaini,https://img.a.transfermarkt.technology/portrait/header/284732-1730103772.jpg?lm=1,Defender,Centre-Back,30,Algeria,187,left,Algeria,3614,Africa Cup of Nations,AFCN,International,International,afrika,7000000.0,4,390,4.3,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm699783_AFCN,tm699783,Raphael Onyedika,https://img.a.transfermarkt.technology/portrait/header/699783-1754511026.jpg?lm=1,Midfielder,Defensive Midfield,24,Nigeria,184,right,Nigeria,3444,Africa Cup of Nations,AFCN,International,International,afrika,20000000.0,5,291,3.2,2,0,2,1,0,0.619,0.0,0.619,,,,,,,,
tm578391_AFCN,tm578391,Rayan Aït-Nouri,https://img.a.transfermarkt.technology/portrait/header/578391-1761076429.jpg?lm=1,Defender,Full-back,24,Algeria,180,left,Algeria,3614,Africa Cup of Nations,AFCN,International,International,afrika,40000000.0,5,356,4.0,0,1,1,1,0,0.0,0.253,0.253,,,,,,,,
tm240692_AFCN,tm240692,Reinildo Mandava,https://img.a.transfermarkt.technology/portrait/header/240692-1666818500.jpg?lm=1,Defender,Full-back,31,Mozambique,180,left,Mozambique,5129,Africa Cup of Nations,AFCN,International,International,afrika,5000000.0,3,270,3.0,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm171424_AFCN,tm171424,Riyad Mahrez,https://img.a.transfermarkt.technology/portrait/header/171424-1699948752.jpg?lm=1,Forward,Winger,34,Algeria,179,left,Algeria,3614,Africa Cup of Nations,AFCN,International,International,afrika,18000000.0,4,269,3.0,3,0,3,0,0,1.004,0.0,1.004,,,,,,,,
tm511802_AFCN,tm511802,Rocky Bushiri,https://img.a.transfermarkt.technology/portrait/header/511802-1500892061.jpg?lm=1,Defender,Centre-Back,26,DR Congo,187,right,DR Congo,3854,Africa Cup of Nations,AFCN,International,International,afrika,900000.0,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm671799_AFCN,tm671799,Rui Modesto,https://img.a.transfermarkt.technology/portrait/header/671799-1718958112.jpg?lm=1,Forward,Winger,26,Angola,181,right,Angola,3585,Africa Cup of Nations,AFCN,International,International,afrika,1800000.0,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm610649_AFCN,tm610649,Ryan Alebiosu,https://img.a.transfermarkt.technology/portrait/header/610649-1663332185.jpg?lm=1,Defender,Full-back,24,Nigeria,188,right,Nigeria,3444,Africa Cup of Nations,AFCN,International,International,afrika,1200000.0,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm200512_AFCN,tm200512,Sadio Mané,https://img.a.transfermarkt.technology/portrait/header/200512-1767005854.jpg?lm=1,Forward,Winger,33,Senegal,175,right,Senegal,3499,Africa Cup of Nations,AFCN,International,International,afrika,25000000.0,7,646,7.2,2,2,4,0,0,0.279,0.279,0.557,,,,,,,,
tm401922_AFCN,tm401922,Samuel Chukwueze,https://img.a.transfermarkt.technology/portrait/header/401922-1767008430.jpg?lm=1,Forward,Winger,26,Nigeria,172,left,Nigeria,3444,Africa Cup of Nations,AFCN,International,International,afrika,20000000.0,5,244,2.7,0,2,2,0,0,0.0,0.738,0.738,,,,,,,,
tm863900_AFCN,tm863900,Samuel Kotto,https://img.a.transfermarkt.technology/portrait/header/863900-1724964290.jpg?lm=1,Defender,Centre-Back,22,Cameroon,190,left,Cameroon,3434,Africa Cup of Nations,AFCN,International,International,afrika,,4,360,4.0,0,1,1,0,0,0.0,0.25,0.25,,,,,,,,
tm353403_AFCN,tm353403,Samuel Moutoussamy,https://img.a.transfermarkt.technology/portrait/header/353403-1726065611.jpg?lm=1,Midfielder,Central Midfield,29,DR Congo,176,left,DR Congo,3854,Africa Cup of Nations,AFCN,International,International,afrika,1200000.0,3,290,3.2,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
tm588426_AFCN,tm588426,Saúl Coco,https://img.a.transfermarkt.technology/portrait/header/588426-1725531089.jpg?lm=1,Defender,Centre-Back,26,Equatorial Guinea,187,right,Equatorial Guinea,13485,Africa Cup of Nations,AFCN,International,International,afrika,8000000.0,3,264,2.9,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm182893_AFCN,tm182893,Seko Fofana,https://img.a.transfermarkt.technology/portrait/header/182893-1653394911.jpg?lm=1,Midfielder,Central Midfield,30,Cote d'Ivoire,185,right,Cote d'Ivoire,3591,Africa Cup of Nations,AFCN,International,International,afrika,8000000.0,4,102,1.1,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,
tm445610_AFCN,tm445610,Siyabonga Ngezana,https://img.a.transfermarkt.technology/portrait/header/445610-1753789655.png?lm=1,Defender,Centre-Back,28,South Africa,188,right,South Africa,3806,Africa Cup of Nations,AFCN,International,International,afrika,,4,360,4.0,0,0,0,1,0,0.0,0.0,0.0,,,,,,,,
